,folder,file_path,extension,width,height,num_channels,label,ratio
13009,gallina,data\raw-img\gallina\OIP-lrNiP4n7btiPnqAzaB__3wHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13010,gallina,data\raw-img\gallina\OIP-lSWYQJYQaLs5eiafkhkUagHaE6.jpeg,.jpeg,300,199,3,chicken,1.508
13011,gallina,data\raw-img\gallina\OIP-lT58z1QId1oBhKLGRNwyaAHaIV.jpeg,.jpeg,267,300,3,chicken,0.89
13012,gallina,data\raw-img\gallina\OIP-lt9Wer-hVPFhpRIZEooTOwHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13013,gallina,data\raw-img\gallina\OIP-LTEy40ArmFv5k837-AbC0gHaE8.jpeg,.jpeg,300,200,3,chicken,1.5
13014,gallina,data\raw-img\gallina\OIP-LtKfxHaJE76yZd0GAa1qNQHaH_.jpeg,.jpeg,279,300,3,chicken,0.93
13015,gallina,data\raw-img\gallina\OIP-Ltp4J2m99Zx_5ciYVbb9-AHaEK.jpeg,.jpeg,300,169,3,chicken,1.775
13016,gallina,data\raw-img\gallina\OIP-LtuIoVtTaiF0Ek6l_Fa7EgHaF_.jpeg,.jpeg,300,243,3,chicken,1.235
13017,gallina,data\raw-img\gallina\OIP-lUbwHEFg3k-4XaLUtOOLHAAAAA.jpeg,.jpeg,222,300,3,chicken,0.74
13018,gallina,data\raw-img\gallina\OIP-lUWGzA8jeIrx3Y0fj3Ug3wHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13019,gallina,data\raw-img\gallina\OIP-LvwpeD6xFCiBTymlrU_nfAHaE-.jpeg,.jpeg,300,202,3,chicken,1.485
13020,gallina,data\raw-img\gallina\OIP-LvYE11dohM5jCx4MEX2WPQHaE7.jpeg,.jpeg,300,200,3,chicken,1.5
13021,gallina,data\raw-img\gallina\OIP-lw0iQ77npDY864AwGL_2jgHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13022,gallina,data\raw-img\gallina\OIP-LWGcYbCFXLV3Nt6KYzUQnwHaEK.jpeg,.jpeg,300,169,3,chicken,1.775
13023,gallina,data\raw-img\gallina\OIP-LWUCWzwQrbleVShE-wNKzQHaEj.jpeg,.jpeg,300,185,3,chicken,1.622
13024,gallina,data\raw-img\gallina\OIP-LXn_Tc72eKPS7bRfcLGGZwAAAA.jpeg,.jpeg,300,200,3,chicken,1.5
13025,gallina,data\raw-img\gallina\OIP-lY22x-dlm0AijzGG5goYIgHaHa.jpeg,.jpeg,300,300,3,chicken,1.0
13026,gallina,data\raw-img\gallina\OIP-lYHYG0GYXG5faodIvBLbLgHaFh.jpeg,.jpeg,300,224,3,chicken,1.339
13027,gallina,data\raw-img\gallina\OIP-LyO6YfRUplU4TDDfOjhZbAHaHl.jpeg,.jpeg,294,300,3,chicken,0.98
13028,gallina,data\raw-img\gallina\OIP-LYSdAqc98vqzRkP0XcVr1wAAAA.jpeg,.jpeg,240,300,3,chicken,0.8
13029,gallina,data\raw-img\gallina\OIP-lz8ftuxs5oo6BuVPG2ECawHaE7.jpeg,.jpeg,300,200,3,chicken,1.5
13030,gallina,data\raw-img\gallina\OIP-lzNLIe_vySMcitY9uEqapgHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13031,gallina,data\raw-img\gallina\OIP-L_kn34Npjy-kbpkLnV1RGQHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13032,gallina,data\raw-img\gallina\OIP-m24UcOE4AMgmTHsCjnjnvwHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13033,gallina,data\raw-img\gallina\OIP-m2Reeer-GllpyQo5DpcpigHaFP.jpeg,.jpeg,300,213,3,chicken,1.408
13034,gallina,data\raw-img\gallina\OIP-m4Ch-d2RH3YMzfdxl6GO_QHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13035,gallina,data\raw-img\gallina\OIP-m5Ixatw6OBc43EG3_My5SQHaC7.jpeg,.jpeg,300,119,3,chicken,2.521
13036,gallina,data\raw-img\gallina\OIP-m6bra5NLKxV3ubRQXsQUUwEsDh.jpeg,.jpeg,300,225,3,chicken,1.333
13037,gallina,data\raw-img\gallina\OIP-m6Ok4oo57p-DMrCdS0d8TAHaD_.jpeg,.jpeg,300,162,3,chicken,1.852
13038,gallina,data\raw-img\gallina\OIP-M7xlDj5GUarLTRdHe4hn6gHaEK.jpeg,.jpeg,300,169,3,chicken,1.775
13039,gallina,data\raw-img\gallina\OIP-m8eDCCn8Gd72KJb3fRUY6gHaE8.jpeg,.jpeg,300,200,3,chicken,1.5
13040,gallina,data\raw-img\gallina\OIP-M8FOcpcxu78xu7jMEwRUPQHaHZ.jpeg,.jpeg,300,300,3,chicken,1.0
13041,gallina,data\raw-img\gallina\OIP-M8qfgLb3_KlSsFEIEOjVCgHaHa.jpeg,.jpeg,300,300,3,chicken,1.0
13042,gallina,data\raw-img\gallina\OIP-M956vspxAnWssN_uPJcaXAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13043,gallina,data\raw-img\gallina\OIP-m9tjPryHXHSGBXcXi_O7QwHaEK.jpeg,.jpeg,300,169,3,chicken,1.775
13044,gallina,data\raw-img\gallina\OIP-mA-0EhqEeoCc00FRwpnhFgHaHa.jpeg,.jpeg,300,300,3,chicken,1.0
13045,gallina,data\raw-img\gallina\OIP-Ma93XRWOqbYFiKUGlGRF-wHaF7.jpeg,.jpeg,300,240,3,chicken,1.25
13046,gallina,data\raw-img\gallina\OIP-mALdBNjvet31oi5FVzupxgHaJb.jpeg,.jpeg,236,300,3,chicken,0.787
13047,gallina,data\raw-img\gallina\OIP-mbA276xvmSpUkkrf72QsngHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13048,gallina,data\raw-img\gallina\OIP-Mbh-v1Ff_pDL-y-OidBOyQHaHn.jpeg,.jpeg,246,253,3,chicken,0.972
13049,gallina,data\raw-img\gallina\OIP-MBxyTqdqMD9loKvEch75zwHaHp.jpeg,.jpeg,291,300,3,chicken,0.97
13050,gallina,data\raw-img\gallina\OIP-MDfZGPEj7pC8IVdWKhJDJQHaFH.jpeg,.jpeg,300,207,3,chicken,1.449
13051,gallina,data\raw-img\gallina\OIP-mdp3Ki4Hu0blqurNWKhjGAHaHZ.jpeg,.jpeg,300,300,3,chicken,1.0
13052,gallina,data\raw-img\gallina\OIP-meAjyKxfvi-8o7a5GfC4igHaHW.jpeg,.jpeg,300,298,3,chicken,1.007
13053,gallina,data\raw-img\gallina\OIP-MEcf57GbLpSDJLsvs2mHPQHaDJ.jpeg,.jpeg,300,128,3,chicken,2.344
13054,gallina,data\raw-img\gallina\OIP-mEJvXK47HqoxdFrjX8bepAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13055,gallina,data\raw-img\gallina\OIP-meOza4hlDtqi5b_CjqTaowHaEc.jpeg,.jpeg,300,180,3,chicken,1.667
13056,gallina,data\raw-img\gallina\OIP-mFJl_jDQs5O8kxcsKIB0GAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13057,gallina,data\raw-img\gallina\OIP-mFN57MsrJHRtpCcbq51anQHaCh.jpeg,.jpeg,300,102,3,chicken,2.941
13058,gallina,data\raw-img\gallina\OIP-MguKGmehWzqSGQVYlB_paAHaFb.jpeg,.jpeg,300,220,3,chicken,1.364
13059,gallina,data\raw-img\gallina\OIP-mh5qRAZNobYUgIbiVZ0z0gHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13060,gallina,data\raw-img\gallina\OIP-MHd0ZMn7mQ_AE12urOOgEQHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13061,gallina,data\raw-img\gallina\OIP-mHhnVVqTfg0lllbjc9NhhwAAAA.jpeg,.jpeg,300,248,3,chicken,1.21
13062,gallina,data\raw-img\gallina\OIP-mI5eKGxWDNWeRTyaE18zpwHaJS.jpeg,.jpeg,240,300,3,chicken,0.8
13063,gallina,data\raw-img\gallina\OIP-mIaohFSbv_IsuB34vOM5wgHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13064,gallina,data\raw-img\gallina\OIP-MIbgi7cZNGc6fEM5tWtS8gHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13065,gallina,data\raw-img\gallina\OIP-MJ-0Ji4a3m4Ezw6pB4ZAyAHaGa.jpeg,.jpeg,300,260,3,chicken,1.154
13066,gallina,data\raw-img\gallina\OIP-mJ-W5cyW8JNM3rIVIPLWoQHaFu.jpeg,.jpeg,300,232,3,chicken,1.293
13067,gallina,data\raw-img\gallina\OIP-MJ9RO5ZybSaQ322y0zOObQHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13068,gallina,data\raw-img\gallina\OIP-MjfF0xSvWjcyIkzg0oSBqQHaGl.jpeg,.jpeg,300,267,3,chicken,1.124
13069,gallina,data\raw-img\gallina\OIP-MJk3cwENhz52eUbYXyJnAwHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13070,gallina,data\raw-img\gallina\OIP-mjkgP9HiDYmqSt9mDJXVVAEgDY.jpeg,.jpeg,288,216,3,chicken,1.333
13071,gallina,data\raw-img\gallina\OIP-MJuDSqpWu2z4tS7jS7n8JwHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13072,gallina,data\raw-img\gallina\OIP-MjUQvLMIh1asMHLs7o89mgHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13073,gallina,data\raw-img\gallina\OIP-MjUT92jxmnFUZVmuSd_pGwHaFc.jpeg,.jpeg,300,221,3,chicken,1.357
13074,gallina,data\raw-img\gallina\OIP-mJygxuTv6_34CsXyTRS_nQHaHa.jpeg,.jpeg,300,300,3,chicken,1.0
13075,gallina,data\raw-img\gallina\OIP-mJZ9EHlDg4XLAyIxr2oMSAAAAA.jpeg,.jpeg,200,139,3,chicken,1.439
13076,gallina,data\raw-img\gallina\OIP-MKcjHDBqtNATUOoy6EKVYwHaNP.jpeg,.jpeg,168,300,3,chicken,0.56
13077,gallina,data\raw-img\gallina\OIP-mkIy4zg8611Ij8a5Mkq0ZgHaGF.jpeg,.jpeg,300,247,3,chicken,1.215
13078,gallina,data\raw-img\gallina\OIP-mLS_cnxh9a6YIQpfv62jswHaHc.jpeg,.jpeg,299,300,3,chicken,0.997
13079,gallina,data\raw-img\gallina\OIP-mLvxCL-ZdXKW6TWg3FHD-AHaKf.jpeg,.jpeg,212,300,3,chicken,0.707
13080,gallina,data\raw-img\gallina\OIP-mmhJFXdbyhSgCsDWeY65NAHaJ4.jpeg,.jpeg,225,300,3,chicken,0.75
13081,gallina,data\raw-img\gallina\OIP-mmTPh1IaL2JYDsPQ9m7lHQHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13082,gallina,data\raw-img\gallina\OIP-MMyFipKHc6dfUHUNtPLFGAHaH_.jpeg,.jpeg,279,300,3,chicken,0.93
13083,gallina,data\raw-img\gallina\OIP-MP0bTdT6NPqenhVDFWZVQAHaEf.jpeg,.jpeg,300,182,3,chicken,1.648
13084,gallina,data\raw-img\gallina\OIP-mP81_3xL17FQ52QpgnlEFAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13085,gallina,data\raw-img\gallina\OIP-mPovVhc6e451yzxOfTt6sQHaE7.jpeg,.jpeg,300,200,3,chicken,1.5
13086,gallina,data\raw-img\gallina\OIP-mqaFvTnbj4O-9JVeURvzZQHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13087,gallina,data\raw-img\gallina\OIP-MqWn8QHHibuqQADqKtX4_QHaF4.jpeg,.jpeg,300,238,3,chicken,1.261
13088,gallina,data\raw-img\gallina\OIP-Mr98_P8rlQDHgsC5wACHfgHaGl.jpeg,.jpeg,300,267,3,chicken,1.124
13089,gallina,data\raw-img\gallina\OIP-MREtS95xCeDks2quOM1VqwHaNJ.jpeg,.jpeg,170,300,3,chicken,0.567
13090,gallina,data\raw-img\gallina\OIP-mrHG2QmJKzBfqfpzgVoTmgHaC7.jpeg,.jpeg,300,119,3,chicken,2.521
13091,gallina,data\raw-img\gallina\OIP-MSE8k4gdoP6XIKc8CV4zKwHaGl.jpeg,.jpeg,300,267,3,chicken,1.124
13092,gallina,data\raw-img\gallina\OIP-msZolY9Y-6KrYXOO9b_HOwHaFV.jpeg,.jpeg,300,216,3,chicken,1.389
13093,gallina,data\raw-img\gallina\OIP-mtGX5uHQrSuAhBXF6ndx3wHaGy.jpeg,.jpeg,300,275,3,chicken,1.091
13094,gallina,data\raw-img\gallina\OIP-MuMB5oGY2HMYF5U4cotlwQHaE7.jpeg,.jpeg,300,200,3,chicken,1.5
13095,gallina,data\raw-img\gallina\OIP-MuNIpABxf6wEX03lfUXSAwHaJ4.jpeg,.jpeg,225,300,3,chicken,0.75
13096,gallina,data\raw-img\gallina\OIP-mv03IMhgelfxjelJmgh5RQEsDJ.jpeg,.jpeg,300,201,3,chicken,1.493
13097,gallina,data\raw-img\gallina\OIP-mvhAEgnTWiVJBKuvdU-JsQAAAA.jpeg,.jpeg,220,165,3,chicken,1.333
13098,gallina,data\raw-img\gallina\OIP-mVjYRKo22WQiDWSC_aeAjQHaHa.jpeg,.jpeg,300,300,3,chicken,1.0
13099,gallina,data\raw-img\gallina\OIP-mw62LMK6dZ8QF4m1ByEwMwHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13100,gallina,data\raw-img\gallina\OIP-mW7aKwZL_FhC5qmte8U2wgHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13101,gallina,data\raw-img\gallina\OIP-mwqYAt_D3dE4_Q3vQargfwHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13102,gallina,data\raw-img\gallina\OIP-mwUrNmVOftCvS6_JhyQE-QHaFA.jpeg,.jpeg,300,203,3,chicken,1.478
13103,gallina,data\raw-img\gallina\OIP-mWx9a7nxA35JRYkQ9zC_DAHaEK.jpeg,.jpeg,300,169,3,chicken,1.775
13104,gallina,data\raw-img\gallina\OIP-MX2XwJBumG9kNUllN5nvkAAAAA.jpeg,.jpeg,300,252,3,chicken,1.19
13105,gallina,data\raw-img\gallina\OIP-mxLwfxQtEyVAojXjWs0dXAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13106,gallina,data\raw-img\gallina\OIP-mXN4Il0h1cy_cOiY4xi3wQHaJ4.jpeg,.jpeg,225,300,3,chicken,0.75
13107,gallina,data\raw-img\gallina\OIP-MykFK9KLQFb3QSJzuJMdDAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13108,gallina,data\raw-img\gallina\OIP-MyrIb9-TNBj2K4k1ALWX3gHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13109,gallina,data\raw-img\gallina\OIP-mZJ-QmI7em2wapKLQugPdgHaFl.jpeg,.jpeg,300,226,3,chicken,1.327
13110,gallina,data\raw-img\gallina\OIP-MzZXkkE-SgjySwInkCM3wgHaEK.jpeg,.jpeg,300,169,3,chicken,1.775
13111,gallina,data\raw-img\gallina\OIP-m_C2MVn550HqQM7_3CfRnAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13112,gallina,data\raw-img\gallina\OIP-n-AsfPdTbPiVfgxE_2DLWAHaF7.jpeg,.jpeg,300,240,3,chicken,1.25
13113,gallina,data\raw-img\gallina\OIP-N17SfDB4m0a7eF4Qn5atugHaJ4.jpeg,.jpeg,225,300,3,chicken,0.75
13114,gallina,data\raw-img\gallina\OIP-N1Cs7wzWkeqzoo9yxVcKCgHaE7.jpeg,.jpeg,300,200,3,chicken,1.5
13115,gallina,data\raw-img\gallina\OIP-N3wHw3sxDy1gWFPoUr0BTgHaFY.jpeg,.jpeg,300,218,3,chicken,1.376
13116,gallina,data\raw-img\gallina\OIP-n3ZH9JY-QoLP9Slhp0cQoQAAAA.jpeg,.jpeg,300,225,3,chicken,1.333
13117,gallina,data\raw-img\gallina\OIP-N7RBsP1zrT2TlTprWazjqgHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13118,gallina,data\raw-img\gallina\OIP-n8zCsLyLgrIN88AXEyZo-wHaEK.jpeg,.jpeg,300,169,3,chicken,1.775
13119,gallina,data\raw-img\gallina\OIP-n9y_sc-lRtJJ3TNjFTbWIgHaGr.jpeg,.jpeg,300,271,3,chicken,1.107
13120,gallina,data\raw-img\gallina\OIP-NafGYuaxZbBVIt1gSUvetgHaJ4.jpeg,.jpeg,225,300,3,chicken,0.75
13121,gallina,data\raw-img\gallina\OIP-nAHS8sRes7khiP7nz2rhRAHaE8.jpeg,.jpeg,300,200,3,chicken,1.5
13122,gallina,data\raw-img\gallina\OIP-nbroyO6OpasI0jsjYbEW9QAAAA.jpeg,.jpeg,300,149,3,chicken,2.013
13123,gallina,data\raw-img\gallina\OIP-ncjCZbOw0YeOyb_C7JgllQHaGc.jpeg,.jpeg,300,261,3,chicken,1.149
13124,gallina,data\raw-img\gallina\OIP-ncTUIkDi_PgWWEEtcVdtNgHaE8.jpeg,.jpeg,300,200,3,chicken,1.5
13125,gallina,data\raw-img\gallina\OIP-nCvGaJ7AImbmYsDfVLED5gHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13126,gallina,data\raw-img\gallina\OIP-NdbwNQlBUug3DrvJ9iCBsAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13127,gallina,data\raw-img\gallina\OIP-ndM_fwsuSCSJhJfxfmoejwHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13128,gallina,data\raw-img\gallina\OIP-NDuqYKT8YDiIpwwywwEXKwHaFO.jpeg,.jpeg,300,212,3,chicken,1.415
13129,gallina,data\raw-img\gallina\OIP-Nea4U5dVX7D-upozAM5HRQHaHL.jpeg,.jpeg,300,291,3,chicken,1.031
13130,gallina,data\raw-img\gallina\OIP-NEf6Uuinf5Z2jTEDnPLUHwHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13131,gallina,data\raw-img\gallina\OIP-nFz_XA2amd14CL3ondzHDwHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13132,gallina,data\raw-img\gallina\OIP-ng0cXCo2hawdIJ-RnwWHhQHaGl.jpeg,.jpeg,300,267,3,chicken,1.124
13133,gallina,data\raw-img\gallina\OIP-NGsSbFdyAVVLuyugoeI8lAHaDW.jpeg,.jpeg,300,136,3,chicken,2.206
13134,gallina,data\raw-img\gallina\OIP-nHA-dKU8SOs06LTCUJ_4iAHaFP.jpeg,.jpeg,300,213,3,chicken,1.408
13135,gallina,data\raw-img\gallina\OIP-nhaiq7vf4qN_78LPJmXMJgHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13136,gallina,data\raw-img\gallina\OIP-NHw5HbyKqqTB9a_teeWBdAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13137,gallina,data\raw-img\gallina\OIP-ni9vcpkOVHVm2Ytlx_hxEwHaLH.jpeg,.jpeg,200,300,3,chicken,0.667
13138,gallina,data\raw-img\gallina\OIP-nimSEMtd0p0wU9tblG-UYQHaEC.jpeg,.jpeg,300,164,3,chicken,1.829
13139,gallina,data\raw-img\gallina\OIP-Niqj0gSS4wmkqZ8w4xMOsAHaFz.jpeg,.jpeg,300,235,3,chicken,1.277
13140,gallina,data\raw-img\gallina\OIP-nJHZxFVrxd-rPA2MdHsDyAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13141,gallina,data\raw-img\gallina\OIP-nJiZVivSyNI7EDI_ICf0wQHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13142,gallina,data\raw-img\gallina\OIP-nJyvH9M2npNxMqpZzQKwiwHaHy.jpeg,.jpeg,286,300,3,chicken,0.953
13143,gallina,data\raw-img\gallina\OIP-NKbe8BOEnKnaNBglY4QjewHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13144,gallina,data\raw-img\gallina\OIP-nKeog8udgOKfpDFPhGXaRAHaHa.jpeg,.jpeg,300,300,3,chicken,1.0
13145,gallina,data\raw-img\gallina\OIP-NKyywFoBhfOamorhvsgCTwHaI9.jpeg,.jpeg,249,300,3,chicken,0.83
13146,gallina,data\raw-img\gallina\OIP-nL0tX4t-HnqdnwtRraajeQHaE7.jpeg,.jpeg,300,200,3,chicken,1.5
13147,gallina,data\raw-img\gallina\OIP-nLKMuvVzuNfUyCmGrd14QQHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13148,gallina,data\raw-img\gallina\OIP-nlSP6EwZeUXUV1SmBa4WAQHaHX.jpeg,.jpeg,300,299,3,chicken,1.003
13149,gallina,data\raw-img\gallina\OIP-NlVg42sdmRFnVGvfMs8YggHaLw.jpeg,.jpeg,190,300,3,chicken,0.633
13150,gallina,data\raw-img\gallina\OIP-nMeQm0IjV-H-0WirChNEGwHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13151,gallina,data\raw-img\gallina\OIP-nmHbb_6CBpXThULso1YAHgAAAA.jpeg,.jpeg,300,234,3,chicken,1.282
13152,gallina,data\raw-img\gallina\OIP-NNeTOAtbuufcw69JvcPXfAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13153,gallina,data\raw-img\gallina\OIP-nNFU1ANzUTz_s39WY3iLNQEsDh.jpeg,.jpeg,300,225,3,chicken,1.333
13154,gallina,data\raw-img\gallina\OIP-nNJaO3qOzoDa8SmOImlqzgHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13155,gallina,data\raw-img\gallina\OIP-No4Sty4Vve_lgviQeHjzNgHaE6.jpeg,.jpeg,300,199,3,chicken,1.508
13156,gallina,data\raw-img\gallina\OIP-noNQL05QwQ9Dqg_3k_m_uQHaE7.jpeg,.jpeg,300,200,3,chicken,1.5
13157,gallina,data\raw-img\gallina\OIP-noov2aULSFfp33gOT9sQ-gHaFX.jpeg,.jpeg,300,218,3,chicken,1.376
13158,gallina,data\raw-img\gallina\OIP-nQCVfo8zqmzuoyDe1s7ZMwAAAA.jpeg,.jpeg,169,300,3,chicken,0.563
13159,gallina,data\raw-img\gallina\OIP-NqR7g2WKzVTlWHEd1eid2AHaE2.jpeg,.jpeg,300,197,3,chicken,1.523
13160,gallina,data\raw-img\gallina\OIP-NrprHUDephCA85QdGhVyFAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13161,gallina,data\raw-img\gallina\OIP-NrRcS-t3kuIkQr20WiVG7wHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13162,gallina,data\raw-img\gallina\OIP-ns7GPAs17PSr48sLA-XbewAAAA.jpeg,.jpeg,283,178,3,chicken,1.59
13163,gallina,data\raw-img\gallina\OIP-nsvJX0dq7EhwwBc2TmT9aQAAAA.jpeg,.jpeg,300,225,3,chicken,1.333
13164,gallina,data\raw-img\gallina\OIP-nszHX64djl4yPufUEmlKZgHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13165,gallina,data\raw-img\gallina\OIP-NtFJBFEUrq9DYeWLrmOZZgHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13166,gallina,data\raw-img\gallina\OIP-nTOOAzcmrSQUhOHHI92EtQHaGf.jpeg,.jpeg,300,263,3,chicken,1.141
13167,gallina,data\raw-img\gallina\OIP-nTwv2035XMzUbXVJRfOutgHaGf.jpeg,.jpeg,300,263,3,chicken,1.141
13168,gallina,data\raw-img\gallina\OIP-NtX7rsTaN8sMCXZWzohV9wHaJ4.jpeg,.jpeg,225,300,3,chicken,0.75
13169,gallina,data\raw-img\gallina\OIP-nvqtoYDYmm18pBaJpzzVgQHaE6.jpeg,.jpeg,300,199,3,chicken,1.508
13170,gallina,data\raw-img\gallina\OIP-nvqubFm9-PIdGI8Uq9sbQQHaGl.jpeg,.jpeg,300,267,3,chicken,1.124
13171,gallina,data\raw-img\gallina\OIP-NvRpeuwOC0l3GPR-2U7dGQHaKe.jpeg,.jpeg,213,300,3,chicken,0.71
13172,gallina,data\raw-img\gallina\OIP-nWDarZWtYqnCD0GS1NdQ8wHaIP.jpeg,.jpeg,270,300,3,chicken,0.9
13173,gallina,data\raw-img\gallina\OIP-NyAXEzXksq8lIt7CK71J2QHaE8.jpeg,.jpeg,300,200,3,chicken,1.5
13174,gallina,data\raw-img\gallina\OIP-NyoXumeT7hL4Rkf75DjDpAHaEc.jpeg,.jpeg,300,180,3,chicken,1.667
13175,gallina,data\raw-img\gallina\OIP-nYSmmKUz_Jg8-pTYaXRuCAHaE6.jpeg,.jpeg,300,199,3,chicken,1.508
13176,gallina,data\raw-img\gallina\OIP-n_gfAM2UuoXAhtAQbzK8_AHaFP.jpeg,.jpeg,300,213,3,chicken,1.408
13177,gallina,data\raw-img\gallina\OIP-o04h17d2HBnERxyWQvq3wwHaHP.jpeg,.jpeg,300,294,3,chicken,1.02
13178,gallina,data\raw-img\gallina\OIP-o0EDKMipDxlVs9szHSddewHaFb.jpeg,.jpeg,300,220,3,chicken,1.364
13179,gallina,data\raw-img\gallina\OIP-O1OHr-Nts4KxbboCr1-trgHaHa.jpeg,.jpeg,300,300,3,chicken,1.0
13180,gallina,data\raw-img\gallina\OIP-O2XL0hqKlrIYZBDgL57JzAHaEK.jpeg,.jpeg,300,169,3,chicken,1.775
13181,gallina,data\raw-img\gallina\OIP-o47wCxBMnoY5VONNneZcyAHaE9.jpeg,.jpeg,300,201,3,chicken,1.493
13182,gallina,data\raw-img\gallina\OIP-O4uQLEMJIMRV-ZVZusFIGwHaE7.jpeg,.jpeg,300,200,3,chicken,1.5
13183,gallina,data\raw-img\gallina\OIP-o6-uEWaNg5X6y_zYuX-uCAHaEK.jpeg,.jpeg,300,169,3,chicken,1.775
13184,gallina,data\raw-img\gallina\OIP-O60asZEXIwcgIlryiGqsqADYEg.jpeg,.jpeg,216,288,3,chicken,0.75
13185,gallina,data\raw-img\gallina\OIP-o6ExUVZhjrcgKX69q9ccUAHaEK.jpeg,.jpeg,300,169,3,chicken,1.775
13186,gallina,data\raw-img\gallina\OIP-O6YHU86v60ThqvPFYGyH3gHaHa.jpeg,.jpeg,300,300,3,chicken,1.0
13187,gallina,data\raw-img\gallina\OIP-o75gJTgvB0H6GbfIgnveqgAAAA.jpeg,.jpeg,276,300,3,chicken,0.92
13188,gallina,data\raw-img\gallina\OIP-o79pVop1sTm9NpSO0qhydAHaFc.jpeg,.jpeg,300,221,3,chicken,1.357
13189,gallina,data\raw-img\gallina\OIP-o7FZTfAcAvMs8WnHNWIpgAHaFk.jpeg,.jpeg,300,226,3,chicken,1.327
13190,gallina,data\raw-img\gallina\OIP-o7yC0t9wpc4W3QsQF9PGIAHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13191,gallina,data\raw-img\gallina\OIP-o9syyL6IRhspeslBSOupMAHaGV.jpeg,.jpeg,300,257,3,chicken,1.167
13192,gallina,data\raw-img\gallina\OIP-Ob4NWdBRig1ZMcr27_OExQHaE8.jpeg,.jpeg,300,200,3,chicken,1.5
13193,gallina,data\raw-img\gallina\OIP-ob6Jom26pqgHzfu3UuguAQHaF4.jpeg,.jpeg,300,238,3,chicken,1.261
13194,gallina,data\raw-img\gallina\OIP-oBFTg7aB3Wb8Iq9wWoJG_QHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13195,gallina,data\raw-img\gallina\OIP-ObmP80pZ3fTbOz1jI7C8HQHaEK.jpeg,.jpeg,300,169,3,chicken,1.775
13196,gallina,data\raw-img\gallina\OIP-ObWUAs_T7InezYzIrm0dAQHaId.jpeg,.jpeg,263,300,3,chicken,0.877
13197,gallina,data\raw-img\gallina\OIP-OC-VhvSkABa-xlp4v27ulwHaFj.jpeg,.jpeg,300,225,3,chicken,1.333
13198,gallina,data\raw-img\gallina\OIP-ocAsrUfQdrVy3ugFy4DCfAHaG6.jpeg,.jpeg,300,280,3,chicken,1.071
13199,gallina,data\raw-img\gallina\OIP-oDjaO54Wy3PF9rhwJJGqQgEgDY.jpeg,.jpeg,288,216,3,chicken,1.333
